Activity ID,Subject,Object,Verb Lemma
CALDR_22_26,Margrethe Vestager,Thierry Breton,meets
CALDR_22_26,Valdis Dombrovskis,Věra Jourová,receives
CALDR_22_26,Maroš Šefčovič,Phil Hogan,meets
CALDR_22_27,Ursula von der Leyen,Christine Lagarde,meets
CALDR_23_01,Ursula von der Leyen,Charles Michel,meets
CALDR_23_01,Frans Timmermans,Kadri Simson,receives
CALDR_23_01,Josep Borrell,Janez Lenarčič,meets
CALDR_23_02,Margrethe Vestager,Thierry Breton,meets
CALDR_23_02,Valdis Dombrovskis,Věra Jourová,receives
CALDR_23_02,Maroš Šefčovič,Phil Hogan,meets
CALDR_23_03,Ursula von der Leyen,Christine Lagarde,meets
CALDR_23_03,Frans Timmermans,Virginijus Sinkevičius,receives
CALDR_23_03,Josep Borrell,Janez Lenarčič,meets
CALDR_23_04,Margrethe Vestager,Thierry Breton,meets
CALDR_23_04,Valdis Dombrovskis,Věra Jourová,receives
CALDR_23_04,Maroš Šefčovič,Phil Hogan,meets
CALDR_23_05,Ursula von der Leyen,Charles Michel,meets
CALDR_23_05,Frans Timmermans,Kadri Simson,receives
CALDR_23_05,Josep Borrell,Janez Lenarčič,meets
CALDR_23_06,Margrethe Vestager,Thierry Breton,meets
CALDR_23_06,Valdis Dombrovskis,Věra Jourová,receives
CALDR_23_06,Maroš Šefčovič,Phil Hogan,meets
CALDR_23_07,Ursula von der Leyen,Christine Lagarde,meets
CALDR_23_07,Frans Timmermans,Virginijus Sinkevičius,receives
CALDR_23_07,Josep Borrell,Janez Lenarčič,meets
CALDR_23_08,Margrethe Vestager,Thierry Breton,meets
CALDR_23_08,Valdis Dombrovskis,Věra Jourová,receives
CALDR_23_08,Maroš Šefčovič,Phil Hogan,meets
CALDR_23_09,Ursula von der Leyen,Charles Michel,meets
CALDR_23_09,Frans Timmermans,Kadri Simson,receives
CALDR_23_09,Josep Borrell,Janez Lenarčič,meets
CALDR_23_10,Margrethe Vestager,Thierry Breton,meets
CALDR_23_10,Valdis Dombrovskis,Věra Jourová,receives
CALDR_23_10,Maroš Šefčovič,Phil Hogan,meets
CALDR_23_11,Ursula von der Leyen,Christine Lagarde,meets
CALDR_23_11,Frans Timmermans,Virginijus Sinkevičius,receives
CALDR_23_11,Josep Borrell,Janez Lenarčič,meets
CALDR_23_12,Margrethe Vestager,Thierry Breton,meets
CALDR_23_12,Valdis Dombrovskis,Věra Jourová,receives
CALDR_23_12,Maroš Šefčovič,Phil Hogan,meets
CALDR_23_13,Ursula von der Leyen,Charles Michel,meets
CALDR_23_13,Frans Timmermans,Kadri Simson,receives
CALDR_23_13,Josep Borrell,Janez Lenarčič,meets
CALDR_23_14,Margrethe Vestager,Thierry Breton,meets
CALDR_23_14,Valdis Dombrovskis,Věra Jourová,receives
CALDR_23_14,Maroš Šefčovič,Phil Hogan,meets
CALDR_23_15,Ursula von der Leyen,Christine Lagarde,meets
CALDR_23_15,Frans Timmermans,Virginijus Sinkevičius,receives
CALDR_23_15,Josep Borrell,Janez Lenarčič,meets
CALDR_23_16,Margrethe Vestager,Thierry Breton,meets
CALDR_23_16,Valdis Dombrovskis,Věra Jourová,receives
CALDR_23_16,Maroš Šefčovič,Phil Hogan,meets
CALDR_23_17,Ursula von der Leyen,Charles Michel,meets
CALDR_23_17,Frans Timmermans,Kadri Simson,receives
CALDR_23_17,Josep Borrell,Janez Lenarčič,meets
CALDR_23_18,Margrethe Vestager,Thierry Breton,meets
CALDR_23_18,Valdis Dombrovskis,Věra Jourová,receives
CALDR_23_18,Maroš Šefčovič,Phil Hogan,meets
CALDR_23_19,Ursula von der Leyen,Christine Lagarde,meets
CALDR_23_19,Frans Timmermans,Virginijus Sinkevičius,receives
CALDR_23_19,Josep Borrell,Janez Lenarčič,meets
CALDR_23_20,Margrethe Vestager,Thierry Breton,meets
CALDR_23_20,Valdis Dombrovskis,Věra Jourová,receives
CALDR_23_20,Maroš Šefčovič,Phil Hogan,meets
CALDR_23_21,Ursula von der Leyen,Charles Michel,meets
CALDR_23_21,Frans Timmermans,Kadri Simson,receives
CALDR_23_21,Josep Borrell,Janez Lenarčič,meets
CALDR_23_22,Margrethe Vestager,Thierry Breton,meets
CALDR_23_22,Valdis Dombrovskis,Věra Jourová,receives
CALDR_23_22,Maroš Šefčovič,Phil Hogan,meets
CALDR_23_23,Ursula von der Leyen,Christine Lagarde,meets
CALDR_23_23,Frans Timmermans,Virginijus Sinkevičius,receives
CALDR_23_23,Josep Borrell,Janez Lenarčič,meets
CALDR_23_24,Margrethe Vestager,Thierry Breton,meets
CALDR_23_24,Valdis Dombrovskis,Věra Jourová,receives
CALDR_23_24,Maroš Šefčovič,Phil Hogan,meets
CALDR_23_25,Ursula von der Leyen,Charles Michel,meets
CALDR_23_25,Frans Timmermans,Kadri Simson,receives
CALDR_23_25,Josep Borrell,Janez Lenarčič,meets
CALDR_23_26,Margrethe Vestager,Thierry Breton,meets
CALDR_23_26,Valdis Dombrovskis,Věra Jourová,receives
CALDR_23_26,Maroš Šefčovič,Phil Hogan,meets
CALDR_23_27,Ursula von der Leyen,Christine Lagarde,meets
CALDR_23_27,Frans Timmermans,Virginijus Sinkevičius,receives
CALDR_23_27,Josep Borrell,Janez Lenarčič,meets
CALDR_23_28,Margrethe Vestager,Thierry Breton,meets
CALDR_23_28,Valdis Dombrovskis,Věra Jourová,receives
CALDR_23_28,Maroš Šefčovič,Phil Hogan,meets
CALDR_23_29,Ursula von der Leyen,Charles Michel,meets
CALDR_23_29,Frans Timmermans,Kadri Simson,receives
CALDR_23_29,Josep Borrell,Janez Lenarčič,meets
CALDR_23_30,Margrethe Vestager,Thierry Breton,meets
CALDR_23_30,Valdis Dombrovskis,Věra Jourová,receives
CALDR_23_30,Maroš Šefčovič,Phil Hogan,meets
CALDR_23_31,Ursula von der Leyen,Christine Lagarde,meets
CALDR_23_31,Frans Timmermans,Virginijus Sinkevičius,receives
CALDR_23_31,Josep Borrell,Janez Lenarčič,meets
CALDR_23_32,Margrethe Vestager,Thierry Breton,meets
CALDR_23_32,Valdis Dombrovskis,Věra Jourová,receives
CALDR_23_32,Maroš Šefčovič,Phil Hogan,meets
CALDR_23_33,Ursula von der Leyen,Charles Michel,meets
CALDR_23_33,Frans Timmermans,Kadri Simson,receives
CALDR_23_33,Josep Borrell,Janez Lenarčič,meets
CALDR_23_34,Margrethe Vestager,Thierry Breton,meets
CALDR_23_34,Valdis Dombrovskis,Věra Jourová,receives
CALDR_23_34,Maroš Šefčovič,Phil Hogan,meets
CALDR_23_35,Ursula von der Leyen,Christine Lagarde,meets
CALDR_23_35,Frans Timmermans,Virginijus Sinkevičius,receives
CALDR_23_35,Josep Borrell,Janez Lenarčič,meets
CALDR_23_36,Margrethe Vestager,Thierry Breton,meets
CALDR_23_36,Valdis Dombrovskis,Věra Jourová,receives
CALDR_23_36,Maroš Šefčovič,Phil Hogan,meets
CALDR_23_37,Ursula von der Leyen,Charles Michel,meets
CALDR_23_37,Frans Timmermans,Kadri Simson,receives
CALDR_23_37,Josep Borrell,Janez Lenarčič,meets
CALDR_23_38,Margrethe Vestager,Thierry Breton,meets
CALDR_23_38,Valdis Dombrovskis,Věra Jourová,receives
CALDR_23_38,Maroš Šefčovič,Phil Hogan,meets
CALDR_23_39,Ursula von der Leyen,Christine Lagarde,meets
CALDR_23_39,Frans Timmermans,Virginijus Sinkevičius,receives
CALDR_23_39,Josep Borrell,Janez Lenarčič,meets
CALDR_23_40,Margrethe Vestager,Thierry Breton,meets
CALDR_23_40,Valdis Dombrovskis,Věra Jourová,receives
CALDR_23_40,Maroš Šefčovič,Phil Hogan,meets
CALDR_23_41,Ursula von der Leyen,Charles Michel,meets
CALDR_23_41,Frans Timmermans,Kadri Simson,receives
CALDR_23_41,Josep Borrell,Janez Lenarčič,meets
CALDR_23_42,Margrethe Vestager,Thierry Breton,meets
CALDR_23_42,Valdis Dombrovskis,Věra Jourová,receives
CALDR_23_42,Maroš Šefčovič,Phil Hogan,meets
CALDR_23_43,Ursula von der Leyen,Christine Lagarde,meets
CALDR_23_43,Frans Timmermans,Virginijus Sinkevičius,receives
CALDR_23_43,Josep Borrell,Janez Lenarčič,meets
CALDR_23_44,Margrethe Vestager,Thierry Breton,meets
CALDR_23_44,Valdis Dombrovskis,Věra Jourová,receives
CALDR_23_44,Maroš Šefčovič,Phil Hogan,meets
CALDR_23_45,Ursula von der Leyen,Charles Michel,meets
CALDR_23_45,Frans Timmermans,Kadri Simson,receives
CALDR_23_45,Josep Borrell,Janez Lenarčič,meets
CALDR_23_46,Margrethe Vestager,Thierry Breton,meets
CALDR_23_46,Valdis Dombrovskis,Věra Jourová,receives
CALDR_23_46,Maroš Šefčovič,Phil Hogan,meets
CALDR_23_47,Ursula von der Leyen,Christine Lagarde,meets
CALDR_23_47,Frans Timmermans,Virginijus Sinkevičius,receives
CALDR_23_47,Josep Borrell,Janez Lenarčič,meets
CALDR_23_48,Margrethe Vestager,Thierry Breton,meets
CALDR_23_48,Valdis Dombrovskis,Věra Jourová,receives
CALDR_23_48,Maroš Šefčovič,Phil Hogan,meets
CALDR_23_49,Ursula von der Leyen,Charles Michel,meets
CALDR_23_49,Frans Timmermans,Kadri Simson,receives
CALDR_23_49,Josep Borrell,Janez Lenarčič,meets
CALDR_23_50,Margrethe Vestager,Thierry Breton,meets
CALDR_23_50,Valdis Dombrovskis,Věra Jourová,receives
CALDR_23_50,Maroš Šefčovič,Phil Hogan,meets
CALDR_23_51,Ursula von der Leyen,Christine Lagarde,meets
CALDR_23_51,Frans Timmermans,Virginijus Sinkevičius,receives
CALDR_23_51,Josep Borrell,Janez Lenarčič,meets
CALDR_23_52,Margrethe Vestager,Thierry Breton,meets
CALDR_23_52,Valdis Dombrovskis,Věra Jourová,receives
CALDR_23_52,Maroš Šefčovič,Phil Hogan,meets
CALDR_24_01,Ursula von der Leyen,Charles Michel,meets
CALDR_24_01,Frans Timmermans,Kadri Simson,receives
CALDR_24_01,Josep Borrell,Janez Lenarčič,meets
CALDR_24_02,Margrethe Vestager,Thierry Breton,meets
CALDR_24_02,Valdis Dombrovskis,Věra Jourová,receives
CALDR_24_02,Maroš Šefčovič,Phil Hogan,meets
CALDR_24_03,Ursula von der Leyen,Christine Lagarde,meets
CALDR_24_03,Frans Timmermans,Virginijus Sinkevičius,receives
CALDR_24_03,Josep Borrell,Janez Lenarčič,meets
CALDR_24_04,Margrethe Vestager,Thierry Breton,meets
CALDR_24_04,Valdis Dombrovskis,Věra Jourová,receives
CALDR_24_04,Maroš Šefčovič,Phil Hogan,meets
CALDR_24_05,Ursula von der Leyen,Charles Michel,meets
CALDR_24_05,Frans Timmermans,Kadri Simson,receives
CALDR_24_05,Josep Borrell,Janez Lenarčič,meets
CALDR_24_06,Margrethe Vestager,Thierry Breton,meets
CALDR_24_06,Valdis Dombrovskis,Věra Jourová,receives
CALDR_24_06,Maroš Šefčovič,Phil Hogan,meets
CALDR_24_07,Ursula von der Leyen,Christine Lagarde,meets
CALDR_24_07,Frans Timmermans,Virginijus Sinkevičius,receives
CALDR_24_07,Josep Borrell,Janez Lenarčič,meets
CALDR_24_08,Margrethe Vestager,Thierry Breton,meets
CALDR_24_08,Valdis Dombrovskis,Věra Jourová,receives
CALDR_24_08,Maroš Šefčovič,Phil Hogan,meets
CALDR_24_09,Ursula von der Leyen,Charles Michel,meets
CALDR_24_09,Frans Timmermans,Kadri Simson,receives
CALDR_24_09,Josep Borrell,Janez Lenarčič,meets
CALDR_24_10,Margrethe Vestager,Thierry Breton,meets
CALDR_24_10,Valdis Dombrovskis,Věra Jourová,receives
CALDR_24_10,Maroš Šefčovič,Phil Hogan,meets
CALDR_24_11,Ursula von der Leyen,Christine Lagarde,meets
CALDR_24_11,Frans Timmermans,Virginijus Sinkevičius,receives
CALDR_24_11,Josep Borrell,Janez Lenarčič,meets
CALDR_24_12,Margrethe Vestager,Thierry Breton,meets
CALDR_24_12,Valdis Dombrovskis,Věra Jourová,receives
CALDR_24_12,Maroš Šefčovič,Phil Hogan,meets
CALDR_24_13,Ursula von der Leyen,Charles Michel,meets
CALDR_24_13,Frans Timmermans,Kadri Simson,receives
CALDR_24_13,Josep Borrell,Janez Lenarčič,meets
CALDR_24_14,Margrethe Vestager,Thierry Breton,meets
CALDR_24_14,Valdis Dombrovskis,Věra Jourová,receives
CALDR_24_14,Maroš Šefčovič,Phil Hogan,meets
CALDR_24_15,Ursula von der Leyen,Christine Lagarde,meets
CALDR_24_15,Frans Timmermans,Virginijus Sinkevičius,receives
CALDR_24_15,Josep Borrell,Janez Lenarčič,meets
CALDR_24_16,Margrethe Vestager,Thierry Breton,meets
CALDR_24_16,Valdis Dombrovskis,Věra Jourová,receives
CALDR_24_16,Maroš Šefčovič,Phil Hogan,meets
CALDR_24_17,Ursula von der Leyen,Charles Michel,meets
CALDR_24_17,Frans Timmermans,Kadri Simson,receives
CALDR_24_17,Josep Borrell,Janez Lenarčič,meets
CALDR_24_18,Margrethe Vestager,Thierry Breton,meets
CALDR_24_18,Valdis Dombrovskis,Věra Jourová,receives
CALDR_24_18,Maroš Šefčovič,Phil Hogan,meets
CALDR_24_19,Ursula von der Leyen,Christine Lagarde,meets
CALDR_24_19,Frans Timmermans,Virginijus Sinkevičius,receives
CALDR_24_19,Josep Borrell,Janez Lenarčič,meets
CALDR_24_20,Margrethe Vestager,Thierry Breton,meets
CALDR_24_20,Valdis Dombrovskis,Věra Jourová,receives
CALDR_24_20,Maroš Šefčovič,Phil Hogan,meets
CALDR_24_21,Ursula von der Leyen,Charles Michel,meets
CALDR_24_21,Frans Timmermans,Kadri Simson,receives
CALDR_24_21,Josep Borrell,Janez Lenarčič,meets
CALDR_24_22,Margrethe Vestager,Thierry Breton,meets
CALDR_24_22,Valdis Dombrovskis,Věra Jourová,receives
CALDR_24_22,Maroš Šefčovič,Phil Hogan,meets
CALDR_24_23,Ursula von der Leyen,Christine Lagarde,meets
CALDR_24_23,Frans Timmermans,Virginijus Sinkevičius,receives
CALDR_24_23,Josep Borrell,Janez Lenarčič,meets
CALDR_24_24,Margrethe Vestager,Thierry Breton,meets
CALDR_24_24,Valdis Dombrovskis,Věra Jourová,receives
CALDR_24_24,Maroš Šefčovič,Phil Hogan,meets
CALDR_24_24,Ursula von der Leyen,Charles Michel,meets
CALDR_24_24,Frans Timmermans,Kadri Simson,receives
CALDR_24_24,Josep Borrell,Janez Lenarčič,meets
CALDR_24_25,Ursula von der Leyen,Christine Lagarde,meets
CALDR_24_25,Frans Timmermans,Virginijus Sinkevičius,receives
CALDR_24_25,Josep Borrell,Janez Lenarčič,meets
CALDR_24_26,Margrethe Vestager,Thierry Breton,meets
CALDR_24_26,Valdis Dombrovskis,Věra Jourová,receives
CALDR_24_26,Maroš Šefčovič,Phil Hogan,meets
CALDR_24_27,Ursula von der Leyen,Charles Michel,meets
CALDR_24_27,Frans Timmermans,Kadri Simson,receives
CALDR_24_27,Josep Borrell,Janez Lenarčič,meets
CALDR_24_28,Margrethe Vestager,Thierry Breton,meets
CALDR_24_28,Valdis Dombrovskis,Věra Jourová,receives
CALDR_24_28,Maroš Šefčovič,Phil Hogan,meets
CALDR_24_29,Ursula von der Leyen,Christine Lagarde,meets
CALDR_24_29,Frans Timmermans,Virginijus Sinkevičius,receives
CALDR_24_29,Josep Borrell,Janez Lenarčič,meets
CALDR_24_30,Margrethe Vestager,Thierry Breton,meets
CALDR_24_30,Valdis Dombrovskis,Věra Jourová,receives
CALDR_24_30,Maroš Šefčovič,Phil Hogan,meets
CALDR_24_31,Ursula von der Leyen,Charles Michel,meets
CALDR_24_31,Frans Timmermans,Kadri Simson,receives
CALDR_24_31,Josep Borrell,Janez Lenarčič,meets
CALDR_24_32,Margrethe Vestager,Thierry Breton,meets
CALDR_24_32,Valdis Dombrovskis,Věra Jourová,receives
CALDR_24_32,Maroš Šefčovič,Phil Hogan,meets
CALDR_24_33,Ursula von der Leyen,Christine Lagarde,meets
CALDR_24_33,Frans Timmermans,Virginijus Sinkevičius,receives
CALDR_24_33,Josep Borrell,Janez Lenarčič,meets
CALDR_24_34,Margrethe Vestager,Thierry Breton,meets
CALDR_24_34,Valdis Dombrovskis,Věra Jourová,receives
CALDR_24_34,Maroš Šefčovič,Phil Hogan,meets
CALDR_24_35,Ursula von der Leyen,Charles Michel,meets
CALDR_24_35,Frans Timmermans,Kadri Simson,receives
CALDR_24_35,Josep Borrell,Janez Lenarčič,meets
CALDR_24_36,Margrethe Vestager,Thierry Breton,meets
CALDR_24_36,Valdis Dombrovskis,Věra Jourová,receives
CALDR_24_36,Maroš Šefčovič,Phil Hogan,meets
CALDR_24_37,Ursula von der Leyen,Christine Lagarde,meets
CALDR_24_37,Frans Timmermans,Virginijus Sinkevičius,receives
CALDR_24_37,Josep Borrell,Janez Lenarčič,meets
CALDR_24_38,Margrethe Vestager,Thierry Breton,meets
CALDR_24_38,Valdis Dombrovskis,Věra Jourová,receives
CALDR_24_38,Maroš Šefčovič,Phil Hogan,meets
CALDR_24_39,Ursula von der Leyen,Charles Michel,meets
CALDR_24_39,Frans Timmermans,Kadri Simson,receives
CALDR_24_39,Josep Borrell,Janez Lenarčič,meets
CALDR_24_40,Margrethe Vestager,Thierry Breton,meets
CALDR_24_40,Valdis Dombrovskis,Věra Jourová,receives
CALDR_24_40,Maroš Šefčovič,Phil Hogan,meets
CALDR_24_41,Ursula von der Leyen,Christine Lagarde,meets
CALDR_24_41,Frans Timmermans,Virginijus Sinkevičius,receives
CALDR_24_41,Josep Borrell,Janez Lenarčič,meets
CALDR_24_42,Margrethe Vestager,Thierry Breton,meets
CALDR_24_42,Valdis Dombrovskis,Věra Jourová,receives
CALDR_24_42,Maroš Šefčovič,Phil Hogan,meets
CALDR_24_43,Ursula von der Leyen,Charles Michel,meets
CALDR_24_43,Frans Timmermans,Kadri Simson,receives
CALDR_24_43,Josep Borrell,Janez Lenarčič,meets
CALDR_24_44,Margrethe Vestager,Thierry Breton,meets
CALDR_24_44,Valdis Dombrovskis,Věra Jourová,receives
CALDR_24_44,Maroš Šefčovič,Phil Hogan,meets
CALDR_24_45,Ursula von der Leyen,Christine Lagarde,meets
CALDR_24_45,Frans Timmermans,Virginijus Sinkevičius,receives
CALDR_24_45,Josep Borrell,Janez Lenarčič,meets
CALDR_24_46,Margrethe Vestager,Thierry Breton,meets
CALDR_24_46,Valdis Dombrovskis,Věra Jourová,receives
CALDR_24_46,Maroš Šefčovič,Phil Hogan,meets
CALDR_24_47,Ursula von der Leyen,Charles Michel,meets
CALDR_24_47,Frans Timmermans,Kadri Simson,receives
CALDR_24_47,Josep Borrell,Janez Lenarčič,meets
CALDR_24_48,Margrethe Vestager,Thierry Breton,meets
CALDR_24_48,Valdis Dombrovskis,Věra Jourová,receives
CALDR_24_48,Maroš Šefčovič,Phil Hogan,meets
CALDR_24_49,Ursula von der Leyen,Christine Lagarde,meets
CALDR_24_49,Frans Timmermans,Virginijus Sinkevičius,receives
CALDR_24_49,Josep Borrell,Janez Lenarčič,meets
CALDR_24_50,Margrethe Vestager,Thierry Breton,meets
CALDR_24_50,Valdis Dombrovskis,Věra Jourová,receives
CALDR_24_50,Maroš Šefčovič,Phil Hogan,meets
CALDR_24_51,Ursula von der Leyen,Charles Michel,meets
CALDR_24_51,Frans Timmermans,Kadri Simson,receives
CALDR_24_51,Josep Borrell,Janez Lenarčič,meets
CALDR_24_52,Margrethe Vestager,Thierry Breton,meets
CALDR_24_52,Valdis Dombrovskis,Věra Jourová,receives
CALDR_24_52,Maroš Šefčovič,Phil Hogan,meets
