crawl_date,source,url,alt_text,url_text
2.02E+13,http://www.breezejmu.org/news/alumni-return-to-jmu-as-faculty/article_07a91842-76d8-11e5-8e6c-5b1c6c019456.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/1/7e/17ee945e-76c2-11e5-9149-474c6f7459d9/56258bb2317c4.image.jpg,Eric Fife,breezejmu
2.02E+13,http://www.breezejmu.org/news/faculty-research-aims-to-cure-frog-disease/article_61fcf12e-d877-11e4-b50c-570c1ff071d6.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/1/88/1881d910-d87c-11e4-a8c9-cb4183c36370/551c01c6a499d.image.jpg,Dead Rana Muscosa,breezejmu
2.02E+13,http://www.breezejmu.org/news/aramark-responds-to-petition-from-animal-rights-organization/article_b182b6e4-d317-11e4-8e4f-7309a2e0b0c5.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/1/8d/18d5657e-d32e-11e4-b42e-8330f7eb6bdd/55131b6ea4180.image.jpg,Ehall,breezejmu
2.02E+13,http://www.breezejmu.org/multimedia/homecoming-throwback-photos/collection_3e083456-5fbc-11e4-b260-001a4bcf6878.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/1/95/195bc6a4-5fad-11e4-9619-0017a43b2370/545152e2b5555.image.png,"TBT: Crowning of Miss Madison, October 17, 1973",breezejmu
2.02E+13,http://www.breezejmu.org/sports/swimmer-carries-on-dad-s-legacy-at-jmu/article_d6cf6cba-a4cf-11e4-81d1-9b1e2d0a7680.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/1/a4/1a41e5be-a4ed-11e4-9680-33457d34aba2/54c5818a430a6.image.jpg,Mike Clark,breezejmu
2.02E+13,http://www.breezejmu.org/life/fall-television-lineup-brings-back-the-s/article_79703e6e-0846-11e2-9a2c-0019bb30f31a.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/1/a9/1a92bd8a-0847-11e2-ab2c-0019bb30f31a/5063b394bcb7e.image.jpg,Fall Comedies,breezejmu
2.02E+13,http://www.breezejmu.org/life/discussing-the-blues-with-the-nighthawks-mark-wenner/article_eb7a2602-f714-11e6-a505-e78443e3cac3.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/1/b4/1b4c78e6-f7ae-11e6-abbf-ef258117d177/58ab56d66eaf6.image.png,Mark Wenner performing at Clementine,breezejmu
2.02E+13,http://www.breezejmu.org/sports/jmu-baseball-ends-losing-streak-looks-ahead-to-more-caa/article_2c511d20-d2fa-11e4-85b7-2f24594a6cfd.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/1/c0/1c069e60-d2fd-11e4-b858-cb608b2aa14c/5512c93ea864f.image.jpg,Mark Gunst,breezejmu
2.02E+13,http://www.breezejmu.org/life/earth-tea-cafe-is-tea-rrific/article_6f2b3e2c-fc03-11e5-8c44-df64c0b39604.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/1/c3/1c325e84-fbff-11e5-a16c-a77c89d72981/5705152151af6.image.jpg,Earth and Tea Cafe,breezejmu
2.02E+13,http://www.breezejmu.org/opinion/columnists/don-t-put-wrestling-in-a-choke-hold-save-the/article_81552af0-7956-11e2-8b4a-0019bb30f31a.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/1/c3/1c356670-7957-11e2-99af-001a4bcf6878/512163718d51c.image.jpg,2012 Summer Olympics Wrestling Greco-Roman,breezejmu
2.02E+13,http://www.breezejmu.org/sports/women-s-golf-optimistic-about-spring/article_5330c5b0-c285-11e4-a090-934ab6b974bf.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/1/c9/1c901b96-c2c6-11e4-8174-afcb9fdbc40c/54f79506a5d81.image.jpg,Laura Gomez-Ruiz,breezejmu
2.02E+13,http://www.breezejmu.org/life/meet-jmu-s-royalty-mr-and-ms-madison-candidates/article_5d8e9168-76da-11e5-9734-2f39bf5301db.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/1/c9/1c90b8d8-7862-11e5-acfd-bb6f2333400b/562845a899313.image.jpg,David Tessier,breezejmu
2.02E+13,http://www.breezejmu.org/multimedia/clinton-campaigns-with-mcauliffe/collection_e98cf9c6-40e4-11e3-88e6-001a4bcf6878.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/1/cc/1ccf5c04-40e3-11e3-925e-001a4bcf6878/52702bf19d0dd.image.jpg,Clinton and McAuliffe campaign rally,breezejmu
2.02E+13,http://www.breezejmu.org/sports/triple-take-which-jmu-athlete-standout-would-you-start-your/article_3dc370f6-14ef-11e7-9a04-7b0bad27d9bc.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/1/d5/1d554d88-149c-11e7-a1da-0fec0f05bc2d/58dbdf9fc6a7d.image.jpg,Precious triple take,breezejmu
2.02E+13,http://www.breezejmu.org/sports/team-wins-second-straight-home-game-tuesday-against-radford/article_fa519a14-133b-11e2-b0ca-001a4bcf6878.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/1/d5/1d5e7d38-133c-11e2-9c24-001a4bcf6878/5076157e2a297.image.jpg,field hockey,breezejmu
2.02E+13,http://www.breezejmu.org/sports/dukes-defeat-delaware-mclean-steps-up/article_bd80b64a-d842-11e5-8d12-f372a60ccddb.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/1/da/1da4ed20-d843-11e5-a4f7-73f874e6010a/56c921a889b1e.image.png,Joey McLean,breezejmu
2.02E+13,http://www.breezejmu.org/sports/dukes-predicted-to-finish-second-in-caa-look-for-senior/article_88a385c0-4dcc-11e5-8393-d7ebeb29079b.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/1/de/1de888ba-4db4-11e5-8664-cb035448aa9e/55e0aae191edc.image.jpg,Loes Stijntjes,breezejmu
2.02E+13,http://www.breezejmu.org/sports/dukes-predicted-to-finish-second-in-caa-look-for-senior/article_88a385c0-4dcc-11e5-8393-d7ebeb29079b.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/1/ea/1ea4dc9a-4db4-11e5-9d63-efd1f3a311e5/55e0aae2cae15.image.jpg,Taylor West,breezejmu
2.02E+13,http://www.breezejmu.org/life/american-horror-story-season-six-leaves-many-questions-unanswered/article_8b994184-806b-11e6-b94d-67a0ed64ccb2.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/1/f1/1f1c1cba-806c-11e6-91c9-637c5a657bf3/57e341baa952a.image.jpg,Sarah Paulson stars in 'American Horror Story',breezejmu
2.02E+13,http://www.breezejmu.org/life/questions-with-jmu-alum-and-broadway-actress-carole-jones/article_a1049b00-4e88-11e6-ac98-47c78f5c86ed.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/1/f2/1f21a37a-4e89-11e6-a21c-83f665129b82/578f8ff9d87b8.image.jpg,Carole Jones,breezejmu
2.02E+13,http://www.breezejmu.org/sports/jmu-baseball-ends-losing-streak-looks-ahead-to-more-caa/article_2c511d20-d2fa-11e4-85b7-2f24594a6cfd.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/1/f6/1f662b7a-d2fd-11e4-abac-63d942db80e6/5512c944556f2.image.jpg,Baseball,breezejmu
2.02E+13,http://www.breezejmu.org/sports/niki-budalic-jmu-soccer-player-to-orlando-city-assistant-general/article_9f54e4e2-d01e-11e5-81ba-d368964445be.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/1/fb/1fb23d38-d01f-11e5-9e9b-db905c9c2e6a/56bb795239a20.image.jpg,Niki Budalic,breezejmu
2.02E+13,http://www.breezejmu.org/offthebeat/and-the-golden-statue-goes-to-oscar-predictions/article_22e3ca72-cf47-11e5-98d3-a3a97e71f4d6.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/1/fe/1fed025a-cf35-11e5-aa76-6f0503cb5569/56b9f0660ece7.image.jpg,Oscars Predictions,breezejmu
2.02E+13,http://www.breezejmu.org/news/members-of-community-participate-in-harrisonburg-s-walk-ms/article_e7b9b5a0-2883-11e7-9a08-2fbff44e1f29.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/2/06/20643ccc-2889-11e7-a067-8be65acec8f3/58fd4de71c7dc.image.jpg,Students participate in Walk MS,breezejmu
2.02E+13,http://www.breezejmu.org/life/yeah-yeah-yeahs-disappoint-with-mosquito/article_aaecfc20-a7c4-11e2-b1bc-0019bb30f31a.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/2/06/206475e6-a7bb-11e2-89a9-0019bb30f31a/516f37dbd53c7.image.jpg,"Yeah, Yeah, Yeahs",breezejmu
2.02E+13,http://www.breezejmu.org/sports/dukes-softball-to-face-hofstra/article_590ae93a-d873-11e4-bcec-6bb25b24a1e0.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/2/08/208b17a2-d87c-11e4-bb12-4ff740ce7848/551c01d427c85.image.jpg,Softball,breezejmu
2.02E+13,http://www.breezejmu.org/sports/jmu-set-to-travel-to-no--ranked-william-mary/article_14968478-7d99-11e5-84b0-fb09515db52e.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/2/08/208ebb64-7d9a-11e5-8900-7f2394918dd4/5631071eed575.image.jpg,Bryan Schor,breezejmu
2.02E+13,http://www.breezejmu.org/sports/women-s-basketball-avenges-last-season-s-loss-against-u/article_40183758-4a6b-11e3-8e84-001a4bcf6878.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/2/0c/20c854ac-4a69-11e3-b75e-001a4bcf6878/5280264151297.image.jpg,Women's basketball,breezejmu
2.02E+13,http://www.breezejmu.org/forbes-gallery-crawl/collection_f96130bc-05bf-11e2-9619-0019bb30f31a.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/2/11/211e6304-05c0-11e2-adb9-0019bb30f31a/505f75e55ca5f.image.jpg,Forbes Gallery Crawl,breezejmu
2.02E+13,http://www.breezejmu.org/news/police-arrest-suspect-in-wednesday-shooting/article_564e582a-8413-11e5-8101-7bd6caa64455.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/2/14/2141d11e-8415-11e5-8d25-dfabd94f45c1/563be6bada439.image.png,Drakar Rawlings,breezejmu
2.02E+13,http://www.breezejmu.org/life/montage-explores-culture-around-the-globe/article_27448ad6-58d0-11e0-a65a-0017a4a78c22.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/2/1a/21a7c9da-58d0-11e0-ad21-0017a4a78c22/4d8fd2891318b.image.jpg,‘Montage’ explores culture around the globe,breezejmu
2.02E+13,http://www.breezejmu.org/life/art-meets-science-in-duke-hall-exhibition/article_40141ff2-5806-11e4-ba90-001a4bcf6878.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/2/23/22325b24-5807-11e4-9fcd-001a4bcf6878/54447e1d94173.image.jpg,Rebecca Kamen,breezejmu
2.02E+13,http://www.breezejmu.org/sports/soccer/women-s-soccer-defeated-in-caa-final/article_b8baed86-4a6b-11e3-a0c3-001a4bcf6878.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/2/23/2234ac8c-4a69-11e3-9387-001a4bcf6878/52802643b012a.image.jpg,Women's soccer CAA Championship,breezejmu
2.02E+13,http://www.breezejmu.org/sports/swim-and-dive-team-leaps-to---start/article_6577af4a-832d-11e5-ac12-63ea0369fd9d.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/2/2b/22b0c488-8325-11e5-91fb-230ff84c62cd/563a53d25eff9.image.jpg,Olivia Lehman,breezejmu
2.02E+13,http://www.breezejmu.org/sports/former-jmu-women-s-basketball-players-elected-into-high-school/article_07119710-8050-11e6-a730-73d8a53ae769.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/2/2e/22efc46a-a745-11e4-a1b2-e76b61b7d030/54c9703ad662f.image.jpg,Nikki Newman,breezejmu
2.02E+13,http://www.breezejmu.org/offthebeat/emmalikesfood-valentine-s-day-clearance-chocolate-edition/article_4d9afa02-d969-11e5-8870-3371b505e36e.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/2/2f/22f6c4c6-d96d-11e5-8e54-5b4cd4033fce/56cb155694b77.image.jpg,Strawberry chocolate,breezejmu
2.02E+13,http://www.breezejmu.org/multimedia/chandler-bus-crash-photos/collection_8afff5f0-77b1-11e1-b423-0019bb30f31a.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/2/30/230ef50e-77b1-11e1-942f-0019bb30f31a/4f712017da49e.image.jpg,03262012 03272012 Lanman Bus Crash 30890,breezejmu
2.02E+13,http://www.breezejmu.org/news/jmu-political-organizations-on-issues-dominating-tuesday-s-election/article_98509b10-26d9-11e2-a12e-001a4bcf6878.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/2/34/234201d6-26ea-11e2-a8b8-001a4bcf6878/50971a1e86483.image.jpg,JMU political organizations on issues dominating Tuesday’s election,breezejmu
2.02E+13,http://www.breezejmu.org/news/senate-hopeful-in-heated-race-encourages-supporters-to-go-door/article_0091eeba-05db-11e2-b4d3-0019bb30f31a.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/2/35/2350488e-05db-11e2-82e8-0019bb30f31a/505fa641a02a0.image.jpg,Senate hopeful in heated race,breezejmu
2.02E+13,http://www.breezejmu.org/eggplant-involtini/collection_1510c94c-08d3-11e2-a9ac-0019bb30f31a.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/2/3b/23b08158-0839-11e2-8aca-001a4bcf6878/50639bdf57ce6.image.jpg,Eggplant Involtini,breezejmu
2.02E+13,http://www.breezejmu.org/sports/jmu-women-s-basketball-cruises-past-radford-in-wnit-victory/article_046fdb24-0b9d-11e7-ab8e-03d3f21a2ffb.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/2/3d/23d8cf4c-ff50-11e6-8d10-2384949d703f/58b824ba8163d.image.jpg,Precious Hall vs. C of C,breezejmu
2.02E+13,http://www.breezejmu.org/life/new-exhibit-in-duke-hall-features-mismatched-objects-from-as/article_0dc5cb94-7b5b-11e5-a7e4-0b4769876c6b.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/2/48/248aa3d2-7b3c-11e5-b5ad-2fcdc82b6f86/562d0e729ae29.image.jpg,Found photography,breezejmu
2.02E+13,http://www.breezejmu.org/sports/softball-team-keeps-a-wealth-of-pitching-talent-in-the/article_0d252ef0-d2fa-11e4-810f-9b3ccbacd6cc.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/2/49/2492248c-d2fd-11e4-ac80-e78bf37770fe/5512c94d08bbe.image.jpg,Jailyn Ford,breezejmu
2.02E+13,http://www.breezejmu.org/sports/jmu-women-s-basketball-thrives-by-following-the-precious-hall/article_d4b3af36-ff86-11e6-a230-f33f7059425a.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/2/4b/24b32570-ff50-11e6-90d6-1f75092aa6a8/58b824bbea568.image.jpg,Precious Hall vs. C of C,breezejmu
2.02E+13,http://www.breezejmu.org/sports/football/student-appreciation-day-introduces-jmu-football-to-students-potential-recruits/article_32fea108-bdf0-11e3-87b8-0017a43b2370.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/2/4d/24d72590-bdf1-11e3-b84a-0017a43b2370/5341fa9365889.image.jpg,JMU football holds successful first student appreciation day,breezejmu
2.02E+13,http://www.breezejmu.org/news/martin-luther-king-jr-honored-by-harrisonburg-community/article_d1dc4cb0-8247-11e3-b168-0019bb30f31a.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/2/51/2513c352-8245-11e3-bd97-0019bb30f31a/52ddddb3bc3e6.image.jpg,MLK,breezejmu
2.02E+13,http://www.breezejmu.org/life/madisonfest-celebrates-james-madison-s-birth/article_ac1d30a8-8f62-11e2-ad0c-0019bb30f31a.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/2/54/25416274-8f63-11e2-901f-0019bb30f31a/514660ad4e80a.image.jpg,"Fireworks on Quad, going out with a bang",breezejmu
2.02E+13,http://www.breezejmu.org/life/professor-was-active-organizer-in-civil-rights-movement/article_31a2a1de-d306-11e4-9ffe-5bdac9bfb78d.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/2/56/25669464-d308-11e4-8a9c-97ff959efe4f/5512dbc2d5f6c.image.jpg,Dr. Loe,breezejmu
2.02E+13,http://www.breezejmu.org/sports/jmu-welcomes-central-connecticut-state/article_cde9f6e0-753b-11e6-85e9-37b45bbf963e.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/2/59/25924fae-775e-11e6-af45-e34a788ca9d5/57d410d522638.image.png,JMU football,breezejmu
2.02E+13,http://www.breezejmu.org/opinion/the-final-thread-the-importance-of-fashion/article_e5a57502-2f71-11e7-8a72-4719e37e56bb.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/2/60/26070146-2f73-11e7-9f50-6f44448d8269/5908e7d32e0bb.image.jpg,Jasmine Maggio portrait,breezejmu
2.02E+13,http://www.breezejmu.org/life/two-yoga-and-pilates-studios-join-forces-in-ice-house/article_8d2ce468-b530-11e4-85c6-874530b0e708.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/2/61/2610f118-b588-11e4-bf91-23cec91e4c0a/54e15d9caa246.image.jpg,Breathe,breezejmu
2.02E+13,http://www.breezejmu.org/life/surprise-it-s-drake-and-he-s-brooding-again/article_ed104fba-b7d7-11e4-9768-932618ec059c.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/2/66/26607a7e-b7ba-11e4-82cb-e75bc417dd6a/54e50c7e5bd37.image.jpg,Drake,breezejmu
2.02E+13,http://www.breezejmu.org/sports/precious-hall-freshmen-sensations-secure-caa-honors-for-jmu-women/article_9066ad0a-039c-11e7-b549-ebe72c4bbaa1.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/2/71/2719e484-ff50-11e6-81fb-9b33cae7f9f3/58b824bff184d.image.jpg,Precious Hall vs. C of C,breezejmu
2.02E+13,http://www.breezejmu.org/news/student-success-center-will-open-fall/article_c650e960-44e8-11e3-bd90-001a4bcf6878.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/2/74/27441fc8-44e2-11e3-ad98-001a4bcf6878/5276e05252e9e.image.jpg,Student Success Center construction,breezejmu
2.02E+13,http://www.breezejmu.org/multimedia/photos/sports/men-s-club-lacrosse-enjoys-club-atmosphere/article_d882d486-99ca-11e3-a2e2-0017a43b2370.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/2/76/276cd79a-99cb-11e3-aa58-0017a43b2370/530555d281402.image.png,Lacrosse,breezejmu
2.02E+13,http://www.breezejmu.org/multimedia/photos/sports/jmu-holds-th-annual-cheer-dance-national-showcase/collection_79a379aa-be02-11e3-b0c1-0017a43b2370.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/2/7a/27a6c23a-bdf1-11e3-b7b7-0017a43b2370/5341fa981fa63.image.jpg,4th annual cheer & dance national showcase,breezejmu
2.02E+13,http://www.breezejmu.org/life/vito-s-kitchen-offers-great-food-and-hot-deals/article_33d704d6-baab-11e4-9daa-7b62be34a2b1.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/2/7f/27fd8660-b7ba-11e4-9db0-17c18081fa2d/54e50c8114bb4.image.jpg,Vito's Italian Kitchen,breezejmu
2.02E+13,http://www.breezejmu.org/sports/volleyball-prepares-for-the-season-ahead/article_7ab5c19e-4dcc-11e5-b435-5f7107fddb88.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/2/82/282a61fe-4db4-11e5-9fc3-cbbbdbe4b532/55e0aaf2c482e.image.jpg,Janey Goodman,breezejmu
2.02E+13,http://www.breezejmu.org/gallery/featured/dukes-trample-the-great-danes/collection_a8986a20-5fcf-11e5-9924-fb3baeccebd8.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/2/92/292c3be0-5fc5-11e5-b9f3-7fc44d9522b8/55fefa6ad515b.image.jpg,Captains,breezejmu
2.02E+13,http://www.breezejmu.org/sports/volleyball-prepares-for-the-season-ahead/article_7ab5c19e-4dcc-11e5-b435-5f7107fddb88.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/2/94/294ca894-4db4-11e5-ad5c-13bd61d94e83/55e0aaf4ad237.image.jpg,Meghan Niski,breezejmu
2.02E+13,http://www.breezejmu.org/life/vito-s-kitchen-offers-great-food-and-hot-deals/article_33d704d6-baab-11e4-9daa-7b62be34a2b1.html,http://bloximages.newyork1.vip.townnews.com/breezejmu.org/content/tncms/assets/v3/editorial/2/95/295182a0-b7ba-11e4-87b8-bb7c56a415b2/54e50c834c6da.image.jpg,Vito's Italian Kitchen,breezejmu
